,created_at,screen_name,location,text
437,2021-04-15 17:57:15,drawnwithdata,By the sea,"Someone is pleased with their car.
.
.
#newcar #yellowcar #mercedes #sportscar #ipadphoto #posingforthecamera… https://t.co/X7PRI30Dh0"
438,2021-04-15 17:55:05,Individual_FS,Nationwide UK ,"Check out our latest Volvo XC90 Leasing Offer! 
Email: sales@individualfs.com to request a quotation &amp; place your o… https://t.co/0tFgxbUOPc"
439,2021-04-15 17:31:35,houston_direct,"Houston, TX","""Happy Birthday to Reymond Pazo a great member of our team.! May your special day be full of happiness.""… https://t.co/meu44ixtFU"
440,2021-04-15 17:11:10,crowntoyotawpg,"Winnipeg, Manitoba",Congratulations Leona and Abraham! We're so happy that Nick could get you into another Corolla. Enjoy your new ride… https://t.co/heuw3wzoRG
441,2021-04-15 16:50:06,Car_Leasing_,Ribble Valley Lancashire,"The ☀️ is shining and so are our deals 😜
Especially this one 🚘 must be ordered and delivered by June
.
.
.
#bmw… https://t.co/lLPYm8qrfa"
442,2021-04-15 16:50:02,WylamGarage,"Hexham, Northumberland","Picked your new car up from our garage?
We'd 𝗟𝗢𝗩𝗘 to see your pictures below 👇 📸 
Here's Mr &amp; Mrs Weymes collecting… https://t.co/KPaTZZvWNm"
443,2021-04-15 16:40:06,macroommotors,"Macroom, Co Cork",Play your part in Building a Better World. Over the next three years you could either plant 25 trees or equivalentl… https://t.co/LasBIjJoZh
444,2021-04-15 16:37:18,7Q_Q8,,"RT @ChineseCarInte1: BAIC group announced the pre-sales price of brand new BEIJING-X7 to be 100,000~150,000CNY (14,000~21,000USD). The car…"
445,2021-04-15 16:07:14,LinzSpinz,,Finally got my new baby washed... now the hand wash men back in buisness! New baby Alfred #peugeot5008 @Peugeot… https://t.co/mN2Ur17XHn
446,2021-04-15 16:01:26,BattlegroundNC,"Greensboro, NC, US, 27408","⭐ Cliff is consistently one of our top Sales Specialists! 
💗 Check out what our customers are saying about him. 

V… https://t.co/5Z0SQaOnjJ"
447,2021-04-15 15:50:04,Lakeland_Ford,"Lakeland, FL",Tawnya Kelley came from #PlantCity to #LakelandAutomall because of the #FusionHybrid that caught her attention -… https://t.co/PwfrvEhtRb
448,2021-04-15 15:44:11,g_ricketts,,RT @SXLEEM: Say hi to baby blue you guys #newcar #types #acura #mine https://t.co/ZjTKFokmtB
449,2021-04-15 15:16:15,EnginepartsL,Lithuania,"Kia Hyundai 2.4 PETROL Engine Connecting Rods
Worldwide Shipment
What’s app/Viber - +37066686665
DM for more detail… https://t.co/PhtdDy1FJP"
450,2021-04-15 15:15:04,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/7SPDLiOU9p"
451,2021-04-15 15:14:00,KitSpares,Nottinghamshire,Visit our website to see our full range of parts and spares that we offer..... https://t.co/tv1xWUTHy8 #parts… https://t.co/LGeaK3iZrN
452,2021-04-15 15:00:28,autodigg,"Austin, TX",Audi revealed two new compact EVs: the Q4 E-Tron &amp; the Q4 Sportback E-Tron.--&gt; https://t.co/IcEGEJylfj.… https://t.co/K8pMQBvHd9
453,2021-04-15 14:48:47,kittysteadman,"Nashville, TN","Two days, one snake skin, several broken snake eggs - but no snakes! 🐍 Lots of sweat and frustration. Grave is done… https://t.co/SLORmDJISv"
454,2021-04-15 14:45:13,SellAnyCar,United Arab Emirates,Book an appointment for a free car inspection near you and sell your car in 30 minutes. Visit… https://t.co/Y1tQEJZPlj
455,2021-04-15 14:44:18,wilsonsepsom,Epsom,Mr and Mrs Flood collecting their new Stelvio 🔥 A beautiful choice! Enjoy #alfaromeo #alfaromeostelvio #stelvio… https://t.co/uWCin0kbjn
456,2021-04-15 14:02:03,YorkdaleToyota,"Toronto, Ontario",🍎 #RedTagDays🍎 with Lease Assist! It's definitely time for your  🔑 to the #2021Corolla here at Yorkdale Toyota. Cal… https://t.co/dc1SKSz82R
457,2021-04-15 13:53:55,angelcyberbaby,,"I dont know what #newcar i should get but i obviously want a used one, and possibly and SUV bc i like to travel 🤭 l… https://t.co/rhH1ccbGaC"
458,2021-04-15 13:48:36,Car_Leasing_,Ribble Valley Lancashire,"🚘 New Month - New Deals - New Financial Quarter 🚘
Lots of our new and exciting lease deals are currently being uplo… https://t.co/PFRh3X0w3u"
459,2021-04-15 13:43:47,Shepshedford,"Leicestershire, England","#ThursdayTestimonial   

Read the thoughts of a satisfied customer

#coalville #shepshed #loughborough #newcar… https://t.co/sjPyJuwwoG"
460,2021-04-15 13:30:14,Actor_vReddy,Hyderabad / Bangalore India,"RT @Pratham_Motors: The wait has been LONG &amp; New Doors Open For You-  New Maruti Suzuki ARENA Showroom - Yamare. , Every car deserves a new…"
461,2021-04-15 12:56:28,WLMGltd,"Middlesex, Berks and Bucks",MG April Test drive event starting tomorrow with Wlmg MG!  #NewCar #NewMG #MGMotors https://t.co/igu1Am2rvo
462,2021-04-15 12:12:28,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/mUlS4J1q9q
463,2021-04-15 12:01:33,MoveCarLeasing,United Kingdom,"View our range of new BMW's at 
https://t.co/0vMz4C5qzD

#MVL #movevehicleleasing #carleasing #car #newcar #lease… https://t.co/47bFIpuP1Y"
464,2021-04-15 12:01:32,JohnEagle_Acura,,"Whether it's a new Acura or one of our great preowned vehicles, we'll help you find the right ride for you. Congrat… https://t.co/6Y16ogD7gq"
465,2021-04-15 12:00:45,BattlegroundNC,"Greensboro, NC, US, 27408","Wake up and smell that new car smell! 👃

🖱️ https://t.co/cmNwCgxyT7
.
.
.
.
#BattlegroundKia #Kia #Sale #Car… https://t.co/PKmF1RjjFV"
466,2021-04-15 12:00:33,RegalPeugeot,"Wolverhampton, England","Welcome to the PEUGEOT universe.
Rediscover the spirit of the PEUGEOT brand and its 210 years of history, and disco… https://t.co/TIBtrPz39w"
467,2021-04-15 11:41:21,otrontheroad,"10-km Multan Road, Lahore","OTR brings the detailed analysis of Kia Sportage 2021.
Click here: https://t.co/dTcSA1gIBK

#otr #OnTheRoad… https://t.co/5rVoESf72G"
468,2021-04-15 11:00:43,EdHicksNissan,"Corpus Christi, Texas",We have more than 20 Pathfinders in stock! You are almost guaranteed to find the perfect one for you!! Check them o… https://t.co/vHwsFgV0x6
469,2021-04-15 10:48:15,sugwi,"Kobe, Japan","RT @oxywheels: BUY NEW CARS AT OXYWHEELS
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels #AnyCity #AnyCar #AnyModel #Offer #Cars…"
470,2021-04-15 10:37:50,DiavelSusie,"Tokyo, Japan","RT @oxywheels: BUY NEW CARS AT OXYWHEELS
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels #AnyCity #AnyCar #AnyModel #Offer #Cars…"
471,2021-04-15 10:36:36,BisnisDea,,Audi R8 - Production - Car factory in germany https://t.co/gaiKkCNoRD lewat @YouTube #Audi #productionline… https://t.co/g5B7ZszZRC
472,2021-04-15 10:28:58,LoveRajamouli,日本 東京,"RT @oxywheels: BUY NEW CARS AT OXYWHEELS
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels #AnyCity #AnyCar #AnyModel #Offer #Cars…"
473,2021-04-15 09:39:14,KeyWorkerCarLe1,Preston,Would you be prepared to drive down the road with your pet on the dashboard? #petsincars #staysafe #notformethanks… https://t.co/Qk7m2cF7pL
474,2021-04-15 09:20:00,GBSCars,Nottinghamshire,We look forward to organising another Run Out in the Zeros very soon…. https://t.co/upQ7i8po34 #gbs #gbszero #zero… https://t.co/EnzBPk73U5
475,2021-04-15 09:01:12,martins_group,Hampshire / Surrey,"VW Golf Hatchback 1.5 TSI Life 5dr
From £215 per month with £1,250 Deposit Contribution

Discover more 👉🏻… https://t.co/nvxw7zqBx8"
476,2021-04-15 08:30:03,desiragroup,Sites Across East Anglia,"Both of our Citroen showrooms are now open 🎉
Book in a safe test glide today, available across the range including… https://t.co/XVQgAZACI1"
477,2021-04-15 07:30:30,Zyeca1,Hyderabad,"Why take risk and travel on public transport?
When you can easily buy a car with our hassle-free #usedcarloans 

Ge… https://t.co/sJAZF4vKB5"
478,2021-04-15 06:51:17,oxywheels,Hyderabad,"BUY NEW CARS AT OXYWHEELS
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels #AnyCity #AnyCar #AnyModel… https://t.co/hAT1lkpeSF"
479,2021-04-15 06:50:13,chrissey_tina,"Surrey, UK","I Bought A Car!

https://t.co/zFPJwSC7Ag

#NewVideo #newvideoalert #smallyoutubersupport #smallyoutubercommunity… https://t.co/WIzyxT1PKx"
480,2021-04-15 06:30:20,Samster3,Bangalore,"RT @Pratham_Motors: The wait has been LONG &amp; New Doors Open For You-  New Maruti Suzuki ARENA Showroom - Yamare. , Every car deserves a new…"
481,2021-04-15 06:22:39,RetweetsPune,"Pune, Maharashtra, India","RT @KothariHyundai1: Lowest cost of maintenance means Hyundai.
Aisi Care Nowhere
#Hyundai #Grandi10NIOS #HyundaiGrandi10NIOS
#Benifits #New…"
482,2021-04-15 06:20:08,KothariHyundai1,Pune,"Lowest cost of maintenance means Hyundai.
Aisi Care Nowhere
#Hyundai #Grandi10NIOS #HyundaiGrandi10NIOS
#Benifits… https://t.co/I4dWuGor5r"
483,2021-04-15 06:16:19,Pratham_Motors,Bangalore,"The wait has been LONG &amp; New Doors Open For You-  New Maruti Suzuki ARENA Showroom - Yamare. , Every car deserves a… https://t.co/8VDla1NR7O"
484,2021-04-15 05:45:54,1000OaksTraders,"Thousand Oaks, CA",Check out what I’m selling on Mercari! Genuine Chevrolet Sneakers https://t.co/lQpkw5i5Fp #Chevrolet #Chevy… https://t.co/ub6OkNwOl2
485,2021-04-15 05:43:51,max_memo2000,New Zealand,"I've just posted a new blog: Video: 2019 Mazda CX 3   #Mazda #newcar https://t.co/Ziw4jTqCBA April 15, 2021 at 03:47PM"
486,2021-04-15 05:40:54,1000OaksTraders,"Thousand Oaks, CA",Check out what I’m selling on Mercari! Genuine Chevrolet Sneakers https://t.co/6QdDWUH84q #Chevrolet #Chevy… https://t.co/UqrRVtQUiL
487,2021-04-15 03:18:28,glaciologo89,"Punta Arenas, Chile","I've bought myself a new car @peugeot and this one has some problems, the paint is unpolished in the backdoor by th… https://t.co/nSc4wA0FmM"
488,2021-04-15 02:47:16,CarHiveInc,The Hive,"New car dealers #1 frustration? Following up on BAD leads. Bad phone numbers, bounced emails. Worse...recycled lead… https://t.co/qeZkvhExkw"
489,2021-04-15 02:23:50,SXLEEM,,Say hi to baby blue you guys #newcar #types #acura #mine https://t.co/ZjTKFokmtB
490,2021-04-15 02:16:56,Lychee_Lover_Ju,United States,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
491,2021-04-15 02:01:00,NC_Slimm,RuffRaliegh ⚠,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
492,2021-04-15 01:22:56,Joeneshhia,"Baton Rouge, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
493,2021-04-15 00:00:27,BattlegroundNC,"Greensboro, NC, US, 27408","💗 We love hearing back from our customers! 
👀 Take a look at what's being said about Adam in Sales.

Read our Googl… https://t.co/h42oPr0uo4"
494,2021-04-14 23:25:48,jirajacob,"Louisiana, USA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
495,2021-04-14 22:27:56,a_annnaaaa,"Ponchatoula, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
496,2021-04-14 21:53:55,EdHicksNissan,"Corpus Christi, Texas","Ed Hicks Nissan has ANOTHER car for only $199/month, the Nissan Kicks!! CAN YOU BELIEVE IT? Baby Billy can....… https://t.co/RzSGzbdTcu"
497,2021-04-14 21:49:53,coachlongoria,"League City, TX","Are dealership add on expenses required? Like mandatory? Window tinting, nitrogen, window etching, ... etc. Can I c… https://t.co/JxkJvzSEyi"
498,2021-04-14 21:47:26,LexusofOxnard,"Oxnard, CA","Two Thumbs Up

Congratulations Larry on your purchase of your 2021 GX 460 😀😀😀 We appreciate your business and welco… https://t.co/PlbyCGSpJ0"
499,2021-04-14 21:45:57,metrohondaca,"Montclair, Ca","Spreading the Honda joy! Congrats to the Tesfaye, Juarez, Mendez, and Gomez families on their new cars! Great work… https://t.co/vbKUHECK90"
500,2021-04-14 21:38:36,spin_monsters,"Brighton, England","Aggression is the new norm of beauty. 👹 
.
🏁Spin Monsters🏁
.
#bmw #m4 #g82 #m3 #g80 #f82 #m2 #bimmer #car #newcar… https://t.co/kq0uQvIVyL"
501,2021-04-14 21:35:16,EdHicksNissan,"Corpus Christi, Texas","Nissan Versa comes with alllll the incentives this month! Whether you want to purchase or lease, we have the deal f… https://t.co/QuRc8RYEgV"
502,2021-04-14 21:19:35,mohlomolengrian,Limpopo ,I think this year things will get better 😁😁 #december it's gonna be great @Ntsakothepoet @ClassNkwana… https://t.co/soDsA7OkiX
503,2021-04-14 21:18:27,VWLaredo,"Laredo, TX","Check out this Brand-New 2021 Volkswagen Arteon SE - ONLY $499 A MONTH! 💯

📞Jorge Hernandez @ 956-717-2200 for more… https://t.co/2HU00CtcJU"
504,2021-04-14 21:08:15,webshopmanager,"San Diego, CA",63% indicate that the information posted on social media sites influenced their purchase decision BUT only 32% say… https://t.co/I0vMTKLY1j
505,2021-04-14 20:57:10,HicksSubaru,"Corpus Christi, TX","Shop the Outbacks, Ascents, Crosstreks... shop them all on our website to find the perfect vehicle for you!… https://t.co/2rWDltH5Ip"
506,2021-04-14 20:44:41,geauxyoni_,"Lake Charles, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
507,2021-04-14 20:24:46,malicpierree,"New Orleans, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
508,2021-04-14 20:05:05,gaughanautonepa,"Taylor, PA","Be sure to check out Gaughan Auto Store's newest ad on page 8 in this week's Paper Shop!
#cars #trustedlocaldealer… https://t.co/YjGqBgtGV2"
509,2021-04-14 20:01:05,MoveCarLeasing,United Kingdom,"😎Be super cool with the new Toyota C-HR from Move Vehicle Leasing 

https://t.co/Lvsgnjtgm6

#MVL… https://t.co/6lGd3rhBJW"
510,2021-04-14 20:00:54,autodigg,"Austin, TX","The Polestar 2 could become more affordable ---&gt;https://t.co/THE6foVken
#Polestar2 #EVs #ElectricVehicles… https://t.co/WGXBfQrXDZ"
511,2021-04-14 19:48:02,GillmanHondaNor,"Houston, TX","Drive out in your dream...💭  🚙 

📸 : @anaxmolina

#repost #honda #hondakeys #dreamhonda #dreamcar #newcar https://t.co/cqFiEAli8z"
512,2021-04-14 19:47:40,davidtitchm,Stratford upon Avon,"RT @ArdenGarages: Are you ready to get behind the wheel of a new or used Ford?

Find out more about all our great deals by visiting us in t…"
513,2021-04-14 19:23:22,swavyxkemya,"Hammond, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
514,2021-04-14 19:07:37,glensainkennett,"Kennett, MO","We are packed with a large lot of NEW Inventory! With great incentives, now is the time for your next NEW vehicle.… https://t.co/ISCnVZu8lR"
515,2021-04-14 18:46:37,lamar_zaderrion,"Bastrop, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
516,2021-04-14 18:40:20,Lucckyy_,,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
517,2021-04-14 18:29:38,kkennaddi,"Baton Rouge, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
518,2021-04-14 18:29:01,CrossroadsAuto6,"Rockville Centre, NY","Congratulations Deborah Murray on your new 2021 KIA 5K!
516.399.1200 
info@crautoleasing.com

#kia #kia5k #kia2021… https://t.co/YpqeVVIfJn"
519,2021-04-14 18:25:48,crownnissanwpg,"Winnipeg, Manitoba",The continuous evolution of Nissan's flagship GT-R NISMO takes another step forward with the addition of a new Spec… https://t.co/gBodnWAQry
520,2021-04-14 18:20:01,SellsToyotas,,"Get The 2019 Chevrolet Trax LS FWD With Robert!  Want More Like This? Ask For Robert!

View HERE:… https://t.co/eoI2S9R4gN"
521,2021-04-14 18:14:39,crownhondawpg,"Winnipeg, MB Canada",The first official picture of the new 2022 #HondaCivic Sedan. What do you think? #Honda #Civic #Sedan #NewCar… https://t.co/PlfrPxhXrI
522,2021-04-14 18:09:33,winnipeghonda,"Winnipeg, Manitoba","Here's the first look at the all-new #HondaCivic Sedan. Where would you show it off?

 #Honda #Civic #Sedan… https://t.co/7F7PzD8PAa"
523,2021-04-14 18:08:50,Aaliyah30330466,,It's my 24th!! #NewCar https://t.co/oVBYKNfc0L
524,2021-04-14 17:57:25,PinpointMyCar,,A client took delivery of their fantastic new BMW 218i M-Sport Gran Tourer recently and left some very kind words o… https://t.co/mEnFYxY5ls
525,2021-04-14 17:32:06,KingmanDodge,"Kingman, AZ",Congratulations Amber! #NewCar #MartinSwanty #HappyCustomer https://t.co/vbJBryErSD
526,2021-04-14 17:32:05,KingmanDodge,"Kingman, AZ",Congratulations William! #NewCar #MartinSwanty #HappyCustomer https://t.co/6yzaSXrfXW
527,2021-04-14 17:32:04,KingmanDodge,"Kingman, AZ",Congratulations Zackery! #NewCar #MartinSwanty #HappyCustomer https://t.co/T39JbPvFm2
528,2021-04-14 17:32:04,KingmanDodge,"Kingman, AZ",Congratulations Mark! #NewCar #MartinSwanty #HappyCustomer https://t.co/f5Xn4yOUa1
529,2021-04-14 17:31:56,KingmanDodge,"Kingman, AZ",Congratulations Curtis! #NewCar #MartinSwanty #HappyCustomer https://t.co/kGTqeQdWl5
530,2021-04-14 17:16:41,darrenpickard,,"RT @HWM_AstonMartin: Congratulations to the buyer of this Lightning Silver DBX!

Enjoy the car!

#AstonMartin #DBX #NewCar https://t.co/ZFG…"
531,2021-04-14 16:59:14,acepizarro14,"Tema, Ghana","RT @HWM_AstonMartin: Congratulations to the buyer of this Lightning Silver DBX!

Enjoy the car!

#AstonMartin #DBX #NewCar https://t.co/ZFG…"
532,2021-04-14 16:46:07,LaRob9_,504,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
533,2021-04-14 16:46:04,TrojanBuu,"Anaheim, CA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
534,2021-04-14 16:45:05,ipacnissan,"San Antonio, TX","The good news: You have lots of options for your new Nissan! 
Whether you're looking to lease or buy or if you want… https://t.co/5sCcn5wcos"
535,2021-04-14 16:44:27,ToyotaOnNich1,"Nicholasville, Kentucky","Don't miss your chance to lease a new 2021 Toyota Corolla LE 

#Toyota #Lease #newcar #spring… https://t.co/upeZfLkcgR"
536,2021-04-14 16:43:45,endiajakira,selu,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
537,2021-04-14 16:41:36,Better_Car_TV,"New York, USA","2022 KIA K3 (Kia Forte) - Interior, Exterior | FIRST LOOK.  Let's see: https://t.co/BGXLszHjZG 
#bettercar #cars… https://t.co/b2sABs816v"
538,2021-04-14 16:32:25,biggdraco3,,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
539,2021-04-14 16:30:20,YUNGGCHEESZE,Melvin 💕,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
540,2021-04-14 16:05:33,princess_tgtay,"Hammond, LA","RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
541,2021-04-14 16:03:11,rentonmazda,"Renton, WA","⚪ The big, bold and beautiful 2021 #Mazda CX-9. Come test drive one today!

#WhyWalkers #NewCar #SUV https://t.co/W3soIqm8zu"
542,2021-04-14 15:56:01,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
543,2021-04-14 15:42:55,AlsedFhad,,"RT @LivBank: Get the new Tiguan today &amp; we’ll get the rest sorted 🚗

5 years warranty
3 years service, free insurance &amp; more
+ win AED 1500…"
544,2021-04-14 15:15:04,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/01i7IGDHk7"
545,2021-04-14 15:06:25,PremierToyotaUK,Llandudno Junction,"Cheryl, has always fancied her dream car, a Toyota C-HR, and Mike Scholes was delighted to let her know about our s… https://t.co/PF9aOAPdrK"
546,2021-04-14 15:02:02,autodigg,"Austin, TX","Hyundai released more details of its new Staria van--&gt;https://t.co/IbDaj1BZtd
#Hyundai #vans #minivan #ecofriendly… https://t.co/Dw2cFbK61J"
547,2021-04-14 14:48:12,DCHGardenaHonda,"Gardena, CA",Start enjoying your commute again. Our April specials make it a great time to buy or lease that new Honda you've al… https://t.co/6sODdQd0uQ
548,2021-04-14 14:30:36,VantageMotorGrp,14 Centres across the UK,"After reopening our doors this week, we have some fantastic offers available for you. This month you can save £5,00… https://t.co/iUshRJirkT"
549,2021-04-14 14:30:00,CPOUSED_com,"Austin, TX","SUV deals are here! With 100 preowned SUVs (plus 300 NEW SUVs!) to choose from, https://t.co/f4n8AqSIlv is your one… https://t.co/G7k9N4dVDQ"
550,2021-04-14 14:24:44,GlenSainChevrol,6345 Highway 49 South,"We are packed with a large lot of NEW Inventory! With great incentives, now is the time for your next NEW vehicle.… https://t.co/uwjkgZmTbL"
551,2021-04-14 14:17:29,TheSignDriveAu1,,HAPPY WEDNESDAY ALL! #HUMPDAY #WEDNESDAY #THESIGNANDDRIVEAUTO #LONGISLANDLEASE #LONGISLANDDEAL #LEASE #AUTO… https://t.co/G2DnqFy9bp
552,2021-04-14 14:10:03,WCCNissan,"Wexford, Ireland","New Nissan Micra on its way to New Ross later today . 
Click &amp; Deliver available with all cars on our website :… https://t.co/2F9WPBvTaY"
553,2021-04-14 14:05:09,gaughanautonepa,"Taylor, PA","Be sure to check out Gaughan Auto Store's newest ad on page 8 in this week's Paper Shop!
#cars #trustedlocaldealer… https://t.co/vjrAopdekw"
554,2021-04-14 13:39:42,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/TyB1QwZlYc
555,2021-04-14 13:30:37,JohnEagle_Acura,,Spring drives are better in a brand new Acura. Take advantage of our April incentives and find out for yourself.… https://t.co/rI5NAf2lxq
556,2021-04-14 13:30:25,JCPinCentreScot,Central Scotland,"Service Advisor in #Glasgow with @ewmotorgroup 

Info/Apply: https://t.co/pnz6uAiKh8

#GlasgowJobs

#NewCar https://t.co/9BrPwVoK2D"
557,2021-04-14 13:20:59,_MRubinato_,Regno Unito,New addition 😎🤟🏼 #newcar #carsofinstagram #cars #carphotography #cargram #carlovers #instacars #instcars #audi… https://t.co/WCIgqxYvvg
558,2021-04-14 13:01:17,KiaofBowie,"Bowie, MD","Can you guess the model? 🤔

Shop our inventory for the answer ➡️ https://t.co/DjRKwPddSP 

#kiaofbowie #kia… https://t.co/naWeBpe90C"
559,2021-04-14 12:57:44,uniquetzp_20,On Ya Mind🤣😘,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
560,2021-04-14 12:51:54,wilsonsepsom,Epsom,Another happy customer collecting their new car! Here’s Sarah driving off in her new Fiat 500. Enjoy 🤗😁 #Fiat500… https://t.co/E37qjEmx8G
561,2021-04-14 12:18:56,SeanKamoga,Hungary,RT @hondaguydylan: Congratulations to Francisco on his BRAND NEW 2021 Honda Odyssey EX-L! #newcar #honda #odyssey #hondaodyssey #gooddeal #…
562,2021-04-14 12:10:41,SMSsupply,"Libby, MT","RT @Globe_Toyota: #ToyotaGlanza has found a new home!

Congratulations to the proud owner of this luxury hatchback. Call us now to get offe…"
563,2021-04-14 12:02:44,Globe_Toyota,India,"#ToyotaGlanza has found a new home!

Congratulations to the proud owner of this luxury hatchback. Call us now to ge… https://t.co/shff5ESiCi"
564,2021-04-14 12:01:35,MoveCarLeasing,United Kingdom,"Get your hybrid Suzuki Across SUV from Move Vehicle Leasing today!

https://t.co/0RCvuDdfpa

#MVL… https://t.co/XiPAanWc2a"
565,2021-04-14 12:00:49,BattlegroundNC,"Greensboro, NC, US, 27408","Get up close and personal with the brand new 2021 Kia Sorento today!

https://t.co/cmNwCgxyT7
.
.
.
.… https://t.co/4CwQIa1NWb"
566,2021-04-14 12:00:13,GalaxyToyotaNJ,"Eatontown, NJ","SPRING SAVINGS ARE HERE❗ 
MAKE SURE TO MAKE YOUR APPOINTMENT TODAY; OFFER ONLY VALID UNTIL 4/17.
------------------… https://t.co/O37NYDQfY2"
567,2021-04-14 12:00:09,SinclairJLR,Brecon & Swansea,We have a broad range of ex-demonstrators in stock that are available now and ready to go. Browse our stock:… https://t.co/JQlwqMGGdb
568,2021-04-14 11:55:57,DCH_Nanuet,"Nanuet, NY",Wow! Even we're jealous of our salesman Tony Oparaku's new customer! We hope you enjoy your beautiful 2021 Honda Ci… https://t.co/a5468iUyto
569,2021-04-14 10:20:19,motornewsonline,UK,Skoda Enyaq EV 2021 review - tested from 0-60mph! LOL https://t.co/GRGybboZ7D : #newcar #offers #Deals #Skoda #suv #VIDEOS :
570,2021-04-14 10:19:21,special_K_turn,,RT @KeyWorkerCarLe1: Audi TT coupe with metallic paint included sounding like your cup of tea? Then pop on over to https://t.co/6gd2CamAYG…
571,2021-04-14 10:17:29,BisnisDea,,Jaguar Land Rover  - PRODUCTION | Castle Bromwich F Type Manufacturing P... https://t.co/6ra9VxEJUR lewat @YouTube… https://t.co/hM01OnuIHR
572,2021-04-14 10:15:09,tatesforcars,Sussex,"Say goodbye to #lockdown and hello to a #NewCar 😍
Get in touch if you'd like to find out more about our offers on t… https://t.co/jrE5h1o716"
573,2021-04-14 09:30:10,desiragroup,Sites Across East Anglia,"Have you missed visiting your local Desira Nissan Showroom? 🚗 🚙 
Visit https://t.co/pmJl2yv8sZ to book a test drive… https://t.co/RgP8XCSrbj"
574,2021-04-14 08:48:02,ArdenGarages,"Stratford-upon-Avon, UK","Are you ready to get behind the wheel of a new or used Ford?

Find out more about all our great deals by visiting u… https://t.co/x50fupCulK"
575,2021-04-14 08:26:01,lanimaee18,,"RT @marrgivenchy: ok guise meet thunder 💙 , blessed and highly favored 🤞🏾 .. #AGTG #newcar https://t.co/pPiJMQzgPf"
576,2021-04-14 08:05:44,teukufadhel,Kota Banda Aceh,"DAVID BECKHAM AS MASERATI’S NEW AMBASSADOR https://t.co/zE59I1DoDJ 
#DavidBeckham #Maserati #Football #ambassador… https://t.co/z46TrQgRg3"
